nome,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento
CAPÍTULO XX,"Esquece-te de mim, e adormece no seio do nada.",11,11,0,0,2,0,0,1,3,27.27272727272727,"[{'label': 'NEGATIVE', 'score': 0.40809524059295654}]"
CAPÍTULO XX,"Eu quero morrer, mas não aqui.",8,8,0,0,0,0,2,2,4,50.0,"[{'label': 'NEUTRAL', 'score': 0.41831326484680176}]"
CAPÍTULO XX,"Apague-se a luz dos meus olhos; mas a luz do céu, quero-a Quero ver o céu no meu último olhar.",23,20,0,0,6,1,0,3,10,43.47826086956522,"[{'label': 'NEUTRAL', 'score': 0.5557625889778137}]"
CAPÍTULO XX,Não me peças que aceite dez anos de prisão.,10,10,0,0,3,0,1,1,5,50.0,"[{'label': 'NEUTRAL', 'score': 0.4897584319114685}]"
CAPÍTULO XX,Tu não sabes o que é o cativo de dez anos!,12,11,0,1,2,0,1,1,4,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.3725530505180359}]"
CAPÍTULO XX,Não compreendes a tortura dos meus vinte meses.,9,9,0,0,2,0,1,1,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.39173009991645813}]"
CAPÍTULO XX,"A voz única que tenho ouvido é a da mulher piedosa que me esmola o pão de cada dia, e a do guarda que me veio dar a sarcástica boa nova de uma graça real, que me comuta o morrer instantâneo da forca pelas agonias de dez anos de cárcere.",53,40,0,0,11,6,0,6,23,43.39622641509434,"[{'label': 'NEGATIVE', 'score': 0.412751168012619}]"
CAPÍTULO XX,"Salva-te, se poderes, Teresa.",7,6,0,0,1,0,0,1,2,28.57142857142857,"[{'label': 'NEUTRAL', 'score': 0.5833083987236023}]"
CAPÍTULO XX,Renuncia ao prestígio de um grande desgraçado.,8,8,0,0,2,1,0,1,4,50.0,"[{'label': 'POSITIVE', 'score': 0.3636639416217804}]"
CAPÍTULO XX,"Se o teu pai te chama, vai.",9,9,0,0,1,0,0,2,3,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.48455867171287537}]"
CAPÍTULO XX,"Se tem de renascer para ti uma aurora de paz, vive para a felicidade desse dia.",18,16,0,0,4,0,0,3,7,38.88888888888889,"[{'label': 'NEUTRAL', 'score': 0.4273895025253296}]"
CAPÍTULO XX,"E senão, morre, Teresa, que a felicidade é a morte, é o desfazerem-se em pó as fibras laceradas pela dor, é o esquecimento que salva das injúrias a memória dos padecentes.",37,27,0,0,9,0,1,4,14,37.83783783783784,"[{'label': 'NEGATIVE', 'score': 0.5009622573852539}]"
CAPÍTULO XX,"As palavras únicas de Teresa, em resposta àquela carta, significativa da turbação do infeliz, foram estas: Morrerei, Simão, morrerei.",26,22,0,0,5,2,0,2,9,34.61538461538461,"[{'label': 'NEGATIVE', 'score': 0.4433121681213379}]"
CAPÍTULO XX,Perdoa tu o meu destino.,6,6,0,0,1,0,0,1,2,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.4638619124889374}]"
CAPÍTULO XX,Perdi-te.,2,2,0,0,0,0,0,0,0,0.0,"[{'label': 'NEUTRAL', 'score': 0.42755767703056335}]"
CAPÍTULO XX,"Bem sabes que sorte eu queria dar-te... mas morrerei, porque não posso, nem poderei jamais resgatar-te.",20,19,0,0,1,0,3,7,11,55.00000000000001,"[{'label': 'NEUTRAL', 'score': 0.47536250948905945}]"
CAPÍTULO XX,"Se podes, vive; não te peço que morras, Simão; quero que vivas para me chorares.",20,17,0,0,2,1,1,4,8,40.0,"[{'label': 'NEUTRAL', 'score': 0.508769154548645}]"
CAPÍTULO XX,Consolar-te-á o meu espírito.,5,5,0,0,1,0,0,0,1,20.0,"[{'label': 'POSITIVE', 'score': 0.4204191565513611}]"
CAPÍTULO XX,Estou tranquila.,3,3,0,0,0,1,0,0,1,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5014840364456177}]"
CAPÍTULO XX,Vejo a aurora da paz.,6,6,0,0,2,0,0,1,3,50.0,"[{'label': 'POSITIVE', 'score': 0.4046933352947235}]"
CAPÍTULO XX,"Adeus até ao Céu, Simão.",7,7,0,0,0,0,1,0,1,14.285714285714285,"[{'label': 'NEUTRAL', 'score': 0.514529287815094}]"
CAPÍTULO XX,Seguiram-se a esta carta muitos dias de terrível taciturnidade.,10,10,0,0,3,1,0,1,5,50.0,"[{'label': 'NEGATIVE', 'score': 0.5311331748962402}]"
CAPÍTULO XX,Simão Botelho não respondia às perguntas de Mariana.,9,9,0,0,1,0,1,1,3,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.39140990376472473}]"
CAPÍTULO XX,Di-lo-íeis arroubado nas voluptuosas angústias do seu próprio aniquilamento.,10,10,0,0,2,2,0,2,6,60.0,"[{'label': 'NEGATIVE', 'score': 0.6815849542617798}]"
CAPÍTULO XX,"A criatura posta por Deus ao lado daqueles dezoito anos tão atribulados chorava; mas as lágrimas, se Simão as via, tiravam-no da mudez sossegada para ímpetos de aflição, que afinal o extenuavam.",37,34,0,0,7,1,2,6,16,43.24324324324324,"[{'label': 'NEGATIVE', 'score': 0.7446774840354919}]"
CAPÍTULO XX,Decorreram ainda seis meses.,5,5,0,0,1,0,1,1,3,60.0,"[{'label': 'NEGATIVE', 'score': 0.4272897243499756}]"
CAPÍTULO XX,"E Teresa vivia, dizendo às suas consternadas companheiras que sabia ao certo o dia do seu trespasse.",19,19,0,0,4,1,0,3,8,42.10526315789473,"[{'label': 'NEGATIVE', 'score': 0.6395833492279053}]"
CAPÍTULO XX,Duas primaveras vira Simão Botelho pelas grades do seu cárcere.,11,11,0,0,3,0,0,1,4,36.36363636363637,"[{'label': 'NEGATIVE', 'score': 0.513799250125885}]"
CAPÍTULO XX,"A terceira já enflorava as hortas, e esverdeava as florestas do Candal.",14,13,0,0,2,1,1,2,6,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.4108473062515259}]"
CAPÍTULO XX,Era em Março de 1807.,6,6,0,0,1,0,0,0,1,16.666666666666664,"[{'label': 'NEUTRAL', 'score': 0.4043270945549011}]"
CAPÍTULO XX,"No dia 10 desse mês, recebeu o condenado intimação para sair na primeira embarcação que levantava âncora do Douro para a Índia.",24,23,0,0,6,1,0,3,10,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.7023314833641052}]"
CAPÍTULO XX,"Nesse tempo vinham aqui os navios buscar os degredados, e recebiam em Lisboa os que tinham igual destino.",20,18,0,0,4,1,1,4,10,50.0,"[{'label': 'NEGATIVE', 'score': 0.5604119300842285}]"
CAPÍTULO XX,"Nenhum estorvo impedia o embarque de Mariana, que se apresentou ao corregedor do crime como criada do degredado, com passagem paga pelo seu amo. — E a passagem vale-a bem! — disse o galhofeiro magistrado.",40,34,0,1,9,0,2,7,18,45.0,"[{'label': 'NEUTRAL', 'score': 0.5701844096183777}]"
CAPÍTULO XX,"Simão assistiu ao encaixotar da sua bagagem, numa quietação terrível, como se ignorasse o seu destino.",19,18,0,0,3,1,0,3,7,36.84210526315789,"[{'label': 'NEGATIVE', 'score': 0.6930956840515137}]"
CAPÍTULO XX,"Quis muitas vezes escrever a derradeira carta à moribunda Teresa, e nem sinal de lágrimas podia já enviar-lhe no papel. — Que trevas, meu Deus! — exclamava ele, e arrancava a mãos-cheias os cabelos. — Dai-me lágrimas, Senhor!",46,36,0,2,10,1,1,6,18,39.130434782608695,"[{'label': 'NEGATIVE', 'score': 0.6776354908943176}]"
CAPÍTULO XX,"Deixai-me chorar, ou matai-me, que este sofrimento é insuportável!",12,11,0,1,1,1,0,3,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.4567105770111084}]"
CAPÍTULO XX,"Mariana contemplava estarrecida estes e outros lances de loucura, ou os não menos medonhos da letargia. — E Teresa! — gritava ele, surgindo subitamente do seu espasmo. — E aquela infeliz menina que eu matei!",41,35,0,2,6,2,2,5,15,36.58536585365854,"[{'label': 'NEGATIVE', 'score': 0.7066867351531982}]"
CAPÍTULO XX,"Não hei de vê-la mais, nunca mais!",9,8,0,1,0,0,4,2,6,66.66666666666666,"[{'label': 'NEUTRAL', 'score': 0.45453983545303345}]"
CAPÍTULO XX,Ninguém me levará ao degredo a notícia da sua morte!,11,11,0,1,3,0,0,1,4,36.36363636363637,"[{'label': 'NEUTRAL', 'score': 0.584130585193634}]"
CAPÍTULO XX,"E quando eu a chamar para que me veja morrer digno dela, quem te dirá que eu morri?",20,18,1,0,0,1,1,5,7,35.0,"[{'label': 'NEUTRAL', 'score': 0.5586254596710205}]"
CAPÍTULO XXI,"A 17 de Março de 1807, saiu dos cárceres da Relação Simão António Botelho, e embarcou no cais da Ribeira, com setenta e cinco companheiros.",29,24,0,0,5,0,0,2,7,24.137931034482758,"[{'label': 'NEGATIVE', 'score': 0.577201783657074}]"
CAPÍTULO XXI,"O filho do ex-corregedor de Viseu, a pedido do desembargador Mourão Mosqueira, e por ordem do regedor das justiças, não ia amarrado com cordas ao braço de algum companheiro.",33,28,0,0,10,0,1,1,12,36.36363636363637,"[{'label': 'NEGATIVE', 'score': 0.711622416973114}]"
CAPÍTULO XXI,"Desceu da cadeia ao embarque, ao lado de um meirinho, e seguido de Mariana, que vigiava as caixas da bagagem.",24,19,0,0,6,0,0,3,9,37.5,"[{'label': 'NEGATIVE', 'score': 0.34973517060279846}]"
CAPÍTULO XXI,"O magistrado, fiel amigo de D Rita Preciosa, foi a bordo da nau, e recomendou ao comandante que distinguisse o condenado Simão, consentindo-o na tolda, e sentando-o à sua mesa.",36,31,0,0,9,1,0,3,13,36.11111111111111,"[{'label': 'NEGATIVE', 'score': 0.7083430886268616}]"
CAPÍTULO XXI,"Chamou Simão de parte, e deu-lhe um cartucho de dinheiro em ouro, que a sua mãe lhe enviava.",21,19,0,0,5,0,0,3,8,38.095238095238095,"[{'label': 'NEGATIVE', 'score': 0.6570723652839661}]"
CAPÍTULO XXI,"Simão Botelho aceitou o dinheiro, e na presença de Mourão Mosqueira, pediu ao comandante que fizesse distribuir pelos seus companheiros de degredo o dinheiro que lhe dava.",30,25,0,0,6,0,0,5,11,36.666666666666664,"[{'label': 'NEGATIVE', 'score': 0.6450645923614502}]"
CAPÍTULO XXI,— O senhor Simão está demente? — disse o desembargador.,12,11,1,0,2,1,0,1,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.4784708321094513}]"
CAPÍTULO XXI,— Tenho a demência da dignidade: por amor da minha dignidade me perdi; quero agora ver a que extremo de infortúnio ela pode levar os seus amantes.,30,27,0,0,7,0,1,6,14,46.666666666666664,"[{'label': 'NEGATIVE', 'score': 0.7128157615661621}]"
CAPÍTULO XXI,A caridade só não me humilha quando parte do coração e não do dever.,15,13,0,0,4,0,4,1,9,60.0,"[{'label': 'NEUTRAL', 'score': 0.5034435391426086}]"
CAPÍTULO XXI,Não conheço a pessoa que me remeteu este dinheiro.,10,10,0,0,2,0,1,2,5,50.0,"[{'label': 'NEUTRAL', 'score': 0.710742175579071}]"
CAPÍTULO XXI,— É a sua mãe — disse Mosqueira.,9,8,0,0,1,0,0,1,2,22.22222222222222,"[{'label': 'NEUTRAL', 'score': 0.45319467782974243}]"
CAPÍTULO XXI,— Não tenho mãe. Quer a vossa excelência remeter-lhe esta esmola rejeitada?,14,14,1,0,3,0,1,4,8,57.14285714285714,"[{'label': 'NEGATIVE', 'score': 0.4780115783214569}]"
CAPÍTULO XXI,"— Não, senhor.",5,5,0,0,1,0,0,0,1,20.0,"[{'label': 'NEUTRAL', 'score': 0.43044009804725647}]"
CAPÍTULO XXI,"— Então, senhor comandante, cumpra o que lhe peço, ou eu atiro com isto ao rio.",20,18,0,0,2,1,1,3,7,35.0,"[{'label': 'NEUTRAL', 'score': 0.4308273196220398}]"
CAPÍTULO XXI,"O comandante aceitou o dinheiro, e o desembargador saiu de bordo como espantado da sinistra condição do rapaz.",20,19,0,0,6,1,0,3,10,50.0,"[{'label': 'NEGATIVE', 'score': 0.6059229969978333}]"
CAPÍTULO XXI,— Onde é Monchique? — perguntou Simão a Mariana.,11,10,1,0,0,0,1,1,2,18.181818181818183,"[{'label': 'NEGATIVE', 'score': 0.45141980051994324}]"
CAPÍTULO XXI,"— É para além, senhor Simão — respondeu, indicando-lhe o mosteiro, que se debruça sobre a margem do Douro, em Miragaia.",26,22,0,0,3,0,1,3,7,26.923076923076923,"[{'label': 'NEGATIVE', 'score': 0.5090160965919495}]"
CAPÍTULO XXI,"Cruzou os braços Simão, e viu, através do gradeamento do miradouro, um vulto.",17,14,0,0,4,0,1,2,7,41.17647058823529,"[{'label': 'POSITIVE', 'score': 0.4273228049278259}]"
CAPÍTULO XXI,Era Teresa.,3,3,0,0,0,0,0,0,0,0.0,"[{'label': 'NEUTRAL', 'score': 0.4900173544883728}]"
CAPÍTULO XXI,"Na véspera recebera ela o adeus de Simão, e respondera enviando-lhe a trança dos seus cabelos.",18,18,0,0,4,0,0,3,7,38.88888888888889,"[{'label': 'NEGATIVE', 'score': 0.509132981300354}]"
CAPÍTULO XXI,"Ao anoitecer daquele dia, pediu Teresa os sacramentos, e comungou à grade do coro, onde se foi amparando à sua criada.",25,22,0,0,6,0,0,3,9,36.0,"[{'label': 'NEGATIVE', 'score': 0.3653658330440521}]"
CAPÍTULO XXI,"Parte das horas da noite passou- as sentada ao pé do santuário da sua tia, que toda a noite orou.",22,20,0,0,7,0,0,2,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.5058401823043823}]"
CAPÍTULO XXI,"Algumas vezes pediu que a levassem à janela que se abria para o mar, e não sentia ali a brisa fria.",23,21,0,0,4,1,2,4,11,47.82608695652174,"[{'label': 'NEGATIVE', 'score': 0.513175904750824}]"
CAPÍTULO XXI,"Conversava serenamente com as freiras, despedira-se de todas, uma a uma, indo pelo seu pé às celas das senhoras entrevadas para lhes dar o beijo da despedida.",31,28,0,0,6,0,1,5,12,38.70967741935484,"[{'label': 'NEGATIVE', 'score': 0.43655499815940857}]"
CAPÍTULO XXI,"Todas tentaram reanimá-la, e Teresa sorria, sem responder aos piedosos artifícios com que as boas almas a si mesmas queriam simular esperanças.",25,24,0,0,3,3,0,6,12,48.0,"[{'label': 'NEGATIVE', 'score': 0.5387222766876221}]"
CAPÍTULO XXI,"Ao abrir da manhã, Teresa leu uma a uma as cartas de Simão Botelho.",16,15,0,0,2,0,0,2,4,25.0,"[{'label': 'NEGATIVE', 'score': 0.45784851908683777}]"
CAPÍTULO XXI,As que tinham sido escritas nas margens do Mondego enterneciam-na a copiosas lágrimas.,14,14,0,0,2,1,0,2,5,35.714285714285715,"[{'label': 'NEUTRAL', 'score': 0.3477277457714081}]"
CAPÍTULO XXI,"Eram hinos à felicidade prevista: eram tudo que mais formoso pode dar o coração humano, quando a poesia da paixão dá cor ao pensamento, e uma formosa e inspirativa natureza lhe empresta os seus esmaltes.",39,37,0,0,10,3,2,5,20,51.28205128205128,"[{'label': 'POSITIVE', 'score': 0.4328039586544037}]"
CAPÍTULO XXI,"Então lhe acudiam vivas reminiscências daqueles dias: a sua alegria doida, as suas doces tristezas, esperanças a desvanecerem saudades, os mudos colóquios com a irmã querida de Simão, o céu aromático que se lhe alargava à aspiração sôfrega de vagos desejos, tudo, enfim, que lembra a desgraçados.",56,44,0,0,14,5,2,5,26,46.42857142857143,"[{'label': 'NEGATIVE', 'score': 0.5090190172195435}]"
CAPÍTULO XXI,"Emaçou depois as cartas, e cintou-as com fitas de seda desenlaçadas de raminhos de flores murchas, que Simão, dois anos antes, lhe atirara da sua janela ao quarto dela.",34,29,0,0,8,1,2,2,13,38.23529411764706,"[{'label': 'NEGATIVE', 'score': 0.6988335847854614}]"
CAPÍTULO XXI,"As pétalas das flores soltas quase todas se desfizeram, e Teresa, contemplando-as, disse: — Como a minha vida. — e chorou, beijando os cálices desfolhados das primeiras que recebera.",36,29,0,0,4,1,1,8,14,38.88888888888889,"[{'label': 'NEGATIVE', 'score': 0.6120997667312622}]"
CAPÍTULO XXI,"Deu as cartas a Constança, e encarregou-a de uma ordem, a respeito delas, que logo veremos cumprida.",21,18,0,0,3,0,1,3,7,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.35098111629486084}]"
CAPÍTULO XXI,"Depois foi orar, e esteve ajoelhada meia hora, com meio corpo inclinado sobre uma cadeira.",18,17,0,0,3,1,1,3,8,44.44444444444444,"[{'label': 'POSITIVE', 'score': 0.4283972680568695}]"
CAPÍTULO XXI,"Erguendo-se, quase tirada pela violência, aceitou uma xícara de caldo, e murmurou com um sorriso. — Para a viagem.",24,21,0,0,5,0,1,4,10,41.66666666666667,"[{'label': 'POSITIVE', 'score': 0.41620826721191406}]"
CAPÍTULO XXI,"Às nove horas da manhã pediu a Constança que a acompanhasse ao miradouro, e sentando-se em ânsias mortais, nunca mais desfitou os olhos da nau, que já estava de verga alta, esperando a leva dos degredados.",41,34,0,0,7,3,3,6,19,46.34146341463415,"[{'label': 'NEGATIVE', 'score': 0.6929570436477661}]"
CAPÍTULO XXI,"Quando viu, dois a dois, entrarem amarrados, no tombadilho, os condenados, Teresa teve um breve acidente, em que a já frouxa claridade dos olhos se lhe apagou, e as mãos convulsas pareciam querer aferrar a luz fugitiva.",45,36,0,0,7,4,2,8,21,46.666666666666664,"[{'label': 'NEGATIVE', 'score': 0.7898008823394775}]"
CAPÍTULO XXI,Foi então que Simão Botelho a viu.,8,8,0,0,0,0,1,1,2,25.0,"[{'label': 'POSITIVE', 'score': 0.42504140734672546}]"
CAPÍTULO XXI,"E ao mesmo tempo atracou à nau um bote em que vinha a pobre de Viseu, chamando Simão.",20,20,0,0,3,2,0,3,8,40.0,"[{'label': 'NEGATIVE', 'score': 0.6466984748840332}]"
CAPÍTULO XXI,"Foi ele ao portaló, e estendendo o braço à mendiga, recebeu o pacotinho das suas cartas.",19,17,0,0,5,0,0,2,7,36.84210526315789,"[{'label': 'NEGATIVE', 'score': 0.4216483533382416}]"
CAPÍTULO XXI,"Reconheceu ele que a primeira não era a sua, pela lisura do papel, mas não a abriu.",20,16,0,0,2,1,2,2,7,35.0,"[{'label': 'NEGATIVE', 'score': 0.5876950025558472}]"
CAPÍTULO XXI,Ouviu-se a voz de levar âncora e largar amarras.,10,10,0,0,3,0,0,3,6,60.0,"[{'label': 'POSITIVE', 'score': 0.4487501084804535}]"
CAPÍTULO XXI,"Simão encostou-se à amurada da nau, com os olhos fitos no miradouro.",14,14,0,0,4,0,0,2,6,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.43147772550582886}]"
CAPÍTULO XXI,"Viu agitar-se um lenço, e ele respondeu com o seu àquele aceno.",14,14,0,0,2,0,0,2,4,28.57142857142857,"[{'label': 'POSITIVE', 'score': 0.424659788608551}]"
CAPÍTULO XXI,"Desceu a nau ao mar, e passou fronteira ao convento.",12,11,0,0,4,0,0,2,6,50.0,"[{'label': 'POSITIVE', 'score': 0.36572718620300293}]"
CAPÍTULO XXI,"Distintamente Simão viu um rosto e uns braços suspensos nas barras de ferro; mas não era Teresa aquele rosto: seria antes um cadáver que subiu da clausura ao miradouro, com os ossos da cara inchados ainda das herpes da sepultura. — É Teresa? — perguntou Simão a Mariana. — É senhor, é ela — disse num afogado gemido a generosa criatura, ouvindo o seu coração dizer-lhe que a alma do condenado iria breve no seguimento daquela por quem se perdera.",89,72,1,0,20,2,3,9,34,38.20224719101123,"[{'label': 'NEGATIVE', 'score': 0.6307348608970642}]"
CAPÍTULO XXI,"De repente aquietou o lenço que se agitava no miradouro, e viu Simão um movimento impetuoso de alguns braços, e o desaparecimento de Teresa e do vulto de Constança, que ele depois reparara.",37,29,0,0,6,1,2,4,13,35.13513513513514,"[{'label': 'NEGATIVE', 'score': 0.744269609451294}]"
CAPÍTULO XXI,A nau parou defronte de Sobreiras.,7,7,0,0,2,0,1,1,4,57.14285714285714,"[{'label': 'POSITIVE', 'score': 0.3475451171398163}]"
CAPÍTULO XXI,Uma nuvem no horizonte da barra e o súbito encapelamento das ondas causaram a suspensão da viagem anunciada pelo comandante.,21,20,0,0,8,0,0,2,10,47.61904761904761,"[{'label': 'NEGATIVE', 'score': 0.5101894736289978}]"
CAPÍTULO XXI,"Em seguida, velejou da Foz uma catraia com o piloto-mor, que mandava lançar ferro até novas ordens.",20,19,0,0,5,1,0,3,9,45.0,"[{'label': 'NEGATIVE', 'score': 0.5224148631095886}]"
CAPÍTULO XXI,"Mais tarde, adiou-se a viagem para o dia seguinte.",11,11,0,0,2,1,2,1,6,54.54545454545454,"[{'label': 'NEUTRAL', 'score': 0.3878866732120514}]"
CAPÍTULO XXI,"E no entanto, Simão Botelho, como um cadáver embalsamado, cujos olhos artificiais rebrilham cravados e imotos num ponto, lá tinha os seus imersos na anterior escuridade do miradouro.",33,30,0,0,8,2,2,4,16,48.484848484848484,"[{'label': 'NEGATIVE', 'score': 0.7245692014694214}]"
CAPÍTULO XXI,Nenhum sinal de vida.,5,5,0,0,2,0,0,0,2,40.0,"[{'label': 'NEGATIVE', 'score': 0.42371368408203125}]"
CAPÍTULO XXI,E as horas passaram até que o derradeiro raio de sol se apagou nas grades do mosteiro.,18,18,0,0,5,1,1,2,9,50.0,"[{'label': 'NEGATIVE', 'score': 0.40037068724632263}]"
CAPÍTULO XXI,"Ao escurecer, voltou de terra o comandante, e contemplou, com os olhos embaciados de lágrimas, o desterrado, que contemplava as primeiras estrelas iminentes ao miradouro. — Procura-a no Céu? — disse o marinheiro. — Se a procuro no Céu! — repetiu maquinalmente Simão. — Sim.",56,40,1,1,7,2,2,10,21,37.5,"[{'label': 'NEGATIVE', 'score': 0.5677075386047363}]"
CAPÍTULO XXI,"No Céu deve ela estar. — Quem, senhor? — Teresa. — Teresa!",17,13,1,1,2,0,0,2,4,23.52941176470588,"[{'label': 'NEUTRAL', 'score': 0.49410974979400635}]"
CAPÍTULO XXI,"Morreu? — Morreu, além, no miradouro, de onde ela estava a acenar.",17,14,1,0,1,0,1,3,5,29.411764705882355,"[{'label': 'NEGATIVE', 'score': 0.3976157307624817}]"
CAPÍTULO XXI,"Simão curvou-se sobre a amurada, e fitou os olhos na corrente de água.",15,15,0,0,4,0,0,2,6,40.0,"[{'label': 'NEGATIVE', 'score': 0.46325793862342834}]"
CAPÍTULO XXI,"O comandante lançou-lhe os braços e disse: — Coragem, grande desgraçado, coragem!",16,15,0,1,5,1,0,2,8,50.0,"[{'label': 'NEUTRAL', 'score': 0.6352435946464539}]"
CAPÍTULO XXI,Os homens do mar também creem em Deus!,9,9,0,1,2,0,1,1,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.45134636759757996}]"
CAPÍTULO XXI,Espere que o Céu se abra para si pelas súplicas daquele anjo!,13,13,0,1,2,0,0,2,4,30.76923076923077,"[{'label': 'NEUTRAL', 'score': 0.47306233644485474}]"
CAPÍTULO XXI,"Mariana estava um passo atrás de Simão, e tinha as mãos erguidas.",14,14,0,0,2,0,1,2,5,35.714285714285715,"[{'label': 'POSITIVE', 'score': 0.46988484263420105}]"
CAPÍTULO XXI,"— Acabou-se tudo!.. — murmurou Simão — Eis-me livre, para a morte.",16,14,0,1,1,1,0,2,4,25.0,"[{'label': 'NEGATIVE', 'score': 0.4667080044746399}]"
CAPÍTULO XXI,"Senhor comandante — continuou ele energicamente -, eu não me suicido. Pode deixar-me.",16,15,0,0,2,0,2,3,7,43.75,"[{'label': 'NEUTRAL', 'score': 0.6369573473930359}]"
CAPÍTULO XXI,— Peço-lhe que se recolha à câmara.,8,8,0,0,1,0,0,1,2,25.0,"[{'label': 'POSITIVE', 'score': 0.41920897364616394}]"
CAPÍTULO XXI,O seu beliche está ao pé do meu.,9,9,0,0,2,0,0,1,3,33.33333333333333,"[{'label': 'POSITIVE', 'score': 0.3981608748435974}]"
CAPÍTULO XXI,— É obrigatório recolher-me?,5,5,1,0,0,1,0,1,2,40.0,"[{'label': 'NEUTRAL', 'score': 0.39518970251083374}]"
CAPÍTULO XXI,"— Para vossa senhoria não há obrigações; há rogos: peço-lho, não mando.",16,14,0,0,3,1,2,3,9,56.25,"[{'label': 'NEGATIVE', 'score': 0.5099838376045227}]"
CAPÍTULO XXI,"— Vou, e agradeço a compaixão.",8,8,0,0,1,0,0,1,2,25.0,"[{'label': 'POSITIVE', 'score': 0.43988755345344543}]"
CAPÍTULO XXI,"Mariana seguiu-o com aquele olhar quebrado e mavioso do Jau, quando o poeta desembarcava, segundo a ideia apaixonada do cantor de Camões.",25,23,0,0,4,1,1,4,10,40.0,"[{'label': 'POSITIVE', 'score': 0.3681957721710205}]"
CAPÍTULO XXI,"Encarou nela Simão, e disse ao comandante:",9,9,0,0,1,0,0,2,3,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.5842719078063965}]"
CAPÍTULO XXI,— E esta infeliz?,5,5,1,0,0,1,0,0,1,20.0,"[{'label': 'NEUTRAL', 'score': 0.4956149458885193}]"
CAPÍTULO XXI,— Que o siga. — respondeu o compassivo homem do mar.,13,10,0,0,2,1,0,2,5,38.46153846153847,"[{'label': 'NEUTRAL', 'score': 0.4197635352611542}]"
CAPÍTULO XXI,"Simão recolheu-se ao beliche, e o comandante sentou-se em frente dele, e Mariana ficou no escuro da câmara a chorar.",23,21,0,0,5,0,0,4,9,39.130434782608695,"[{'label': 'NEGATIVE', 'score': 0.6200103759765625}]"
CAPÍTULO XXI,"— Fale, senhor Simão! — disse o comandante — desafogue e chore.",15,13,0,1,3,0,0,3,6,40.0,"[{'label': 'NEUTRAL', 'score': 0.5515803098678589}]"
CAPÍTULO XXI,"— Chorei, senhor!",5,5,0,1,1,0,0,1,2,40.0,"[{'label': 'NEUTRAL', 'score': 0.40104958415031433}]"
CAPÍTULO XXI,— Eu não tinha imaginado uma angústia igual à sua.,11,11,0,0,1,1,1,1,4,36.36363636363637,"[{'label': 'NEGATIVE', 'score': 0.5177489519119263}]"
CAPÍTULO XXI,A invenção humana não criou ainda um quadro tão atroz.,11,11,0,0,2,2,3,1,8,72.72727272727273,"[{'label': 'POSITIVE', 'score': 0.40240126848220825}]"
CAPÍTULO XXI,"Arrepiam-se-me os cabelos, e tenho visto espetáculos horríveis na terra e no mar.",15,14,0,0,4,1,0,1,6,40.0,"[{'label': 'NEGATIVE', 'score': 0.6146470308303833}]"
CAPÍTULO XXI,"Pacientemente, o comandante levava Simão ao desabafo.",9,9,0,0,2,0,1,1,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.37826377153396606}]"
CAPÍTULO XXI,Não respondia o condenado.,5,5,0,0,1,0,1,1,3,60.0,"[{'label': 'NEUTRAL', 'score': 0.5060681104660034}]"
CAPÍTULO XXI,"Ouvia os soluços de Mariana, e tinha os olhos postos no maço das cartas, que pusera sobre um banco.",22,20,0,0,5,0,0,4,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.6165398359298706}]"
CAPÍTULO XXI,"O capitão prosseguiu: — Quando em Miragaia me contaram a morte daquela senhora, pedi a uma pessoa relacionada no convento que me levasse a ouvir de alguma freira a triste história.",34,30,0,0,7,1,1,6,15,44.11764705882353,"[{'label': 'NEGATIVE', 'score': 0.46958908438682556}]"
CAPÍTULO XXI,Uma religiosa ma contou; mas eram mais os gemidos que as palavras.,14,14,0,0,2,1,1,1,5,35.714285714285715,"[{'label': 'NEGATIVE', 'score': 0.4128732979297638}]"
CAPÍTULO XXI,"Soube que ela, quando descíamos na altura do Douro, proferia em alta voz: — Simão, adeus até à eternidade!",24,22,0,1,4,1,1,3,9,37.5,"[{'label': 'NEUTRAL', 'score': 0.6239840388298035}]"
CAPÍTULO XXI,E caiu nos braços de uma criada.,8,8,0,0,2,0,0,1,3,37.5,"[{'label': 'NEUTRAL', 'score': 0.41288328170776367}]"
